date,prcp(mm/day),petpt(mm/day),petfao56(mm/day),streamflow(ft3/s)
2001-11-02,1.94,0.51,1.23,487.0
2001-11-03,0.73,0.58,1.01,477.0
2001-11-04,0.0,0.49,0.71,470.0
2001-11-05,2.08,0.43,0.57,461.0
2001-11-06,0.03,0.47,0.66,450.0
2001-11-07,0.0,0.42,0.72,430.0
2001-11-08,5.67,0.36,0.69,431.0
2001-11-09,4.33,0.38,0.62,451.0
2001-11-10,0.27,0.33,0.53,438.0
2001-11-11,0.08,0.3,0.46,428.0
2001-11-12,0.0,0.24,0.46,414.0
2001-11-13,1.08,0.22,0.48,401.0
2001-11-14,0.0,0.15,0.68,403.0
2001-11-15,1.11,0.15,1.0,398.0
2001-11-16,0.42,0.21,0.9,397.0
2001-11-17,0.0,0.19,0.54,386.0
2001-11-18,0.0,0.17,0.68,388.0
2001-11-19,0.64,0.13,1.2,386.0
2001-11-20,4.64,0.26,0.83,388.0
2001-11-21,0.0,0.2,0.47,383.0
2001-11-22,0.48,0.23,0.44,380.0
2001-11-23,0.0,0.25,0.45,374.0
2001-11-24,0.0,0.13,0.71,375.0
2001-11-25,2.15,0.25,0.86,378.0
2001-11-26,0.67,0.34,0.71,381.0
2001-11-27,3.55,0.23,0.38,365.0
2001-11-28,0.58,0.2,0.32,366.0
2001-11-29,14.15,0.07,0.49,358.0
2001-11-30,9.66,0.09,0.59,393.0
2001-12-01,2.48,0.1,0.7,443.0
2001-12-02,0.0,0.16,0.46,488.0
2001-12-03,2.22,0.26,0.46,490.0
2001-12-04,1.84,0.23,0.37,506.0
2001-12-05,2.77,0.21,0.52,528.0
2001-12-06,0.06,-0.1,0.94,568.0
2001-12-07,0.0,0.15,0.46,615.0
2001-12-08,0.0,0.11,0.37,628.0
2001-12-09,0.0,-0.01,0.41,643.0
2001-12-10,0.0,-0.12,0.72,661.0
2001-12-11,0.0,-0.08,0.66,681.0
2001-12-12,0.0,0.01,0.41,678.0
2001-12-13,4.94,0.06,0.71,702.0
2001-12-14,0.0,0.06,0.52,717.0
2001-12-15,0.0,0.14,0.32,694.0
2001-12-16,0.0,0.11,0.31,646.0
2001-12-17,0.62,0.02,0.35,635.0
2001-12-18,0.05,0.08,0.33,628.0
2001-12-19,0.0,0.09,0.34,620.0
2001-12-20,2.32,0.1,0.36,612.0
2001-12-21,0.0,0.04,0.34,606.0
2001-12-22,0.0,0.1,0.3,597.0
2001-12-23,0.0,-0.04,0.43,589.0
2001-12-24,10.34,0.06,0.55,586.0
2001-12-25,3.98,0.19,0.4,593.0
2001-12-26,0.06,-0.0,0.38,578.0
2001-12-27,0.0,0.1,0.28,559.0
2001-12-28,0.0,0.09,0.27,544.0
2001-12-29,0.0,0.05,0.32,531.0
2001-12-30,0.0,0.16,0.22,516.0
2001-12-31,0.0,-0.01,0.34,501.0
2002-01-01,0.0,0.06,0.27,488.0
2002-01-02,0.0,0.07,0.32,474.0
2002-01-03,0.0,0.04,0.37,462.0
2002-01-04,0.0,0.02,0.29,447.0
2002-01-05,0.0,-0.04,0.53,434.0
2002-01-06,3.46,0.07,0.58,423.0
2002-01-07,0.05,0.09,0.37,412.0
2002-01-08,0.0,-0.03,0.5,400.0
2002-01-09,1.1,0.03,0.53,389.0
2002-01-10,3.24,0.18,0.31,380.0
2002-01-11,2.39,0.21,0.36,370.0
2002-01-12,0.0,0.2,0.29,363.0
2002-01-13,9.75,0.12,0.52,357.0
2002-01-14,0.0,0.17,0.31,390.0
2002-01-15,3.39,0.13,0.35,389.0
2002-01-16,2.25,0.13,0.35,383.0
2002-01-17,4.05,0.11,0.39,377.0
2002-01-18,0.0,0.05,0.42,371.0
2002-01-19,0.0,0.04,0.42,366.0
2002-01-20,0.0,0.03,0.56,361.0
2002-01-21,5.4,0.1,0.65,355.0
2002-01-22,0.2,0.11,0.46,350.0
2002-01-23,0.0,0.0,0.92,346.0
2002-01-24,0.0,0.12,0.54,340.0
2002-01-25,2.17,0.15,0.47,336.0
2002-01-26,1.11,0.11,0.46,332.0
2002-01-27,3.06,0.2,0.32,328.0
2002-01-28,0.0,0.12,0.7,324.0
2002-01-29,1.35,0.21,0.4,320.0
2002-01-30,0.0,0.17,0.24,315.0
2002-01-31,0.0,0.12,0.28,311.0
2002-02-01,9.92,0.16,0.41,307.0
2002-02-02,0.0,0.17,0.35,305.0
2002-02-03,2.81,0.13,0.43,301.0
2002-02-04,2.73,0.17,0.5,298.0
2002-02-05,0.0,0.19,0.39,294.0
2002-02-06,0.0,0.17,0.29,291.0
2002-02-07,4.01,0.17,0.45,287.0
2002-02-08,0.04,0.23,0.43,284.0
2002-02-09,0.0,0.22,0.46,281.0
2002-02-10,6.37,0.23,0.91,278.0
2002-02-11,0.89,0.23,0.53,275.0
2002-02-12,2.24,0.21,0.75,273.0
2002-02-13,0.0,0.27,0.56,271.0
2002-02-14,1.7,0.26,0.78,269.0
2002-02-15,0.0,0.39,1.18,266.0
2002-02-16,0.0,0.56,0.89,265.0
2002-02-17,0.0,0.47,0.7,261.0
2002-02-18,0.0,0.39,0.75,259.0
2002-02-19,0.0,0.47,1.19,263.0
2002-02-20,2.72,0.49,1.09,268.0
2002-02-21,3.16,0.55,0.67,267.0
2002-02-22,0.01,0.49,0.48,270.0
2002-02-23,0.0,0.43,0.44,251.0
2002-02-24,0.41,0.54,0.83,241.0
2002-02-25,5.35,0.56,0.78,243.0
2002-02-26,3.08,0.71,0.96,259.0
2002-02-27,17.92,0.62,0.67,261.0
2002-02-28,1.71,0.62,0.75,294.0
2002-03-01,0.0,0.66,0.93,298.0
2002-03-02,0.0,0.67,1.0,296.0
2002-03-03,6.01,0.83,1.5,304.0
2002-03-04,0.0,0.64,0.69,305.0
2002-03-05,0.0,0.58,0.73,293.0
2002-03-06,0.0,0.71,0.91,291.0
2002-03-07,0.0,0.82,1.07,292.0
2002-03-08,2.04,0.7,0.91,297.0
2002-03-09,9.65,0.93,1.52,305.0
2002-03-10,11.81,0.95,1.31,321.0
2002-03-11,0.0,0.67,0.67,331.0
2002-03-12,1.81,0.85,0.98,336.0
2002-03-13,0.0,1.22,1.52,339.0
2002-03-14,0.0,1.19,1.38,340.0
2002-03-15,3.55,0.61,0.62,334.0
2002-03-16,0.01,0.84,0.77,334.0
2002-03-17,0.0,1.09,1.16,333.0
2002-03-18,0.0,1.28,1.48,341.0
2002-03-19,0.0,1.49,1.68,352.0
2002-03-20,7.35,1.11,1.41,368.0
2002-03-21,4.24,1.12,1.2,368.0
2002-03-22,0.04,0.9,0.8,361.0
2002-03-23,0.0,1.11,1.07,348.0
2002-03-24,0.0,0.87,0.75,335.0
2002-03-25,0.0,1.2,1.18,331.0
2002-03-26,10.56,1.19,1.67,326.0
2002-03-27,7.21,1.25,1.32,322.0
2002-03-28,0.0,1.1,0.92,318.0
2002-03-29,0.0,1.93,1.92,317.0
2002-03-30,5.3,1.55,1.59,340.0
2002-03-31,0.0,2.17,2.14,368.0
2002-04-01,15.65,1.04,0.9,409.0
2002-04-02,3.3,1.31,1.2,487.0
2002-04-03,7.1,1.14,0.99,544.0
2002-04-04,0.0,1.32,1.07,590.0
2002-04-05,0.0,1.65,1.39,623.0
2002-04-06,0.0,1.62,1.37,652.0
2002-04-07,0.0,2.02,1.79,685.0
2002-04-08,2.43,1.82,1.62,722.0
2002-04-09,8.08,1.83,1.68,785.0
2002-04-10,0.0,2.0,1.65,1000.0
2002-04-11,0.0,3.02,2.8,1160.0
2002-04-12,0.0,3.68,3.62,1430.0
2002-04-13,0.0,2.95,2.62,2010.0
2002-04-14,0.37,2.69,2.35,2560.0
2002-04-15,2.0,2.05,1.74,3230.0
2002-04-16,5.72,3.04,3.39,3870.0
2002-04-17,9.09,2.02,1.78,5060.0
2002-04-18,5.12,1.79,1.52,6160.0
2002-04-19,4.31,2.36,2.13,6790.0
2002-04-20,0.0,2.49,2.01,7230.0
2002-04-21,0.0,2.08,1.61,7180.0
2002-04-22,0.0,3.12,2.64,6960.0
2002-04-23,0.0,2.92,2.43,6660.0
2002-04-24,0.0,3.95,3.63,6320.0
2002-04-25,0.93,3.95,3.82,6010.0
2002-04-26,5.13,1.92,1.59,5760.0
2002-04-27,0.0,2.34,1.81,5600.0
2002-04-28,0.0,2.93,2.37,5280.0
2002-04-29,3.89,1.83,1.48,4990.0
2002-04-30,0.0,3.92,3.41,4730.0
2002-05-01,0.53,3.88,3.35,4450.0
2002-05-02,6.95,2.92,2.76,4180.0
2002-05-03,5.42,2.21,1.86,4090.0
2002-05-04,0.0,3.71,3.14,3920.0
2002-05-05,0.0,4.9,4.82,3760.0
2002-05-06,8.57,3.71,4.02,3590.0
2002-05-07,5.08,3.62,3.62,3600.0
2002-05-08,0.0,3.77,3.24,3500.0
2002-05-09,8.3,3.17,3.18,3390.0
2002-05-10,3.66,3.69,3.71,3350.0
2002-05-11,0.0,2.61,2.06,3220.0
2002-05-12,0.0,4.17,3.69,3080.0
2002-05-13,0.11,4.44,4.1,2940.0
2002-05-14,13.6,1.81,1.49,2840.0
2002-05-15,4.65,2.07,1.73,2890.0
2002-05-16,5.38,2.86,2.55,2980.0
2002-05-17,0.0,3.27,2.67,3030.0
2002-05-18,2.86,3.02,2.64,3020.0
2002-05-19,3.75,2.76,2.41,3000.0
2002-05-20,2.07,3.45,3.07,2950.0
2002-05-21,0.05,3.82,3.22,2870.0
2002-05-22,0.0,5.19,4.96,2770.0
2002-05-23,0.0,5.66,5.57,2650.0
2002-05-24,2.45,4.07,3.84,2530.0
2002-05-25,0.0,4.34,3.83,2390.0
2002-05-26,2.75,3.36,3.07,2300.0
2002-05-27,3.0,3.68,3.61,2200.0
2002-05-28,0.0,5.77,5.84,2110.0
2002-05-29,0.0,5.92,6.21,2010.0
2002-05-30,10.5,2.85,2.63,1940.0
2002-05-31,24.43,3.36,3.2,1950.0
2002-06-01,7.62,3.21,3.0,2360.0
2002-06-02,9.11,2.47,2.17,2260.0
2002-06-03,0.0,2.98,2.45,2210.0
2002-06-04,0.0,4.87,4.76,2170.0
2002-06-05,6.87,2.71,2.45,2110.0
2002-06-06,0.0,3.83,3.3,2070.0
2002-06-07,0.0,4.75,4.52,1980.0
2002-06-08,2.47,3.85,4.05,1890.0
2002-06-09,4.71,3.52,3.45,1820.0
2002-06-10,0.0,4.46,4.06,1710.0
2002-06-11,1.23,3.03,2.58,1660.0
2002-06-12,0.0,3.01,2.51,1590.0
2002-06-13,0.0,4.68,4.37,1500.0
2002-06-14,0.0,4.88,4.99,1410.0
2002-06-15,4.09,3.58,3.72,1320.0
2002-06-16,8.64,1.86,1.61,1280.0
2002-06-17,4.47,2.14,1.87,1230.0
2002-06-18,5.39,2.85,2.66,1220.0
2002-06-19,0.0,5.08,5.03,1160.0
2002-06-20,0.0,5.46,5.88,1110.0
2002-06-21,0.0,5.72,6.11,1050.0
2002-06-22,0.0,4.7,4.42,979.0
2002-06-23,9.27,3.96,4.4,935.0
2002-06-24,0.02,3.79,3.37,901.0
2002-06-25,0.0,5.23,5.42,885.0
2002-06-26,13.81,4.22,4.84,858.0
2002-06-27,10.54,3.78,3.9,944.0
2002-06-28,0.0,4.61,4.31,923.0
2002-06-29,0.0,5.32,5.59,877.0
2002-06-30,1.68,4.39,4.22,839.0
2002-07-01,14.26,2.95,2.86,824.0
2002-07-02,13.48,4.46,4.92,873.0
2002-07-03,8.54,3.98,4.3,852.0
2002-07-04,24.34,2.86,2.82,919.0
2002-07-05,14.71,2.21,2.07,1060.0
2002-07-06,5.13,1.8,1.63,1100.0
2002-07-07,0.0,3.4,3.0,1230.0
2002-07-08,2.35,4.6,5.0,1350.0
2002-07-09,2.65,3.63,3.49,1450.0
2002-07-10,0.0,3.0,2.58,1440.0
2002-07-11,0.0,4.03,3.67,1400.0
2002-07-12,1.54,4.48,4.64,1380.0
2002-07-13,7.52,3.09,3.02,1360.0
2002-07-14,1.98,4.42,4.44,1330.0
2002-07-15,9.31,2.99,2.89,1310.0
2002-07-16,1.5,4.05,3.93,1320.0
2002-07-17,0.0,4.48,4.27,1350.0
2002-07-18,0.0,3.66,3.32,1320.0
2002-07-19,7.56,3.67,4.03,1290.0
2002-07-20,1.03,4.28,4.21,1300.0
2002-07-21,0.06,4.94,5.0,1250.0
2002-07-22,2.81,4.38,4.79,1210.0
2002-07-23,6.46,2.95,2.89,1150.0
2002-07-24,0.0,4.24,4.09,1090.0
2002-07-25,0.0,4.59,4.91,1020.0
2002-07-26,0.0,4.67,4.84,963.0
2002-07-27,1.55,3.18,2.89,904.0
2002-07-28,2.61,4.12,4.22,848.0
2002-07-29,2.78,2.51,2.38,814.0
2002-07-30,2.62,3.24,3.29,771.0
2002-07-31,0.0,4.05,3.83,722.0
2002-08-01,0.0,4.38,4.24,684.0
2002-08-02,5.35,2.93,2.86,664.0
2002-08-03,0.0,4.36,4.24,640.0
2002-08-04,0.0,4.47,4.47,601.0
2002-08-05,0.0,4.19,4.11,571.0
2002-08-06,2.43,3.26,3.29,523.0
2002-08-07,1.42,3.57,3.46,476.0
2002-08-08,0.0,3.64,3.51,452.0
2002-08-09,0.0,4.28,4.77,426.0
2002-08-10,0.0,4.16,4.3,403.0
2002-08-11,0.0,4.62,5.05,385.0
2002-08-12,0.0,4.57,5.03,363.0
2002-08-13,0.0,4.65,5.16,340.0
2002-08-14,0.0,4.55,5.05,324.0
2002-08-15,0.0,4.34,4.69,310.0
2002-08-16,2.07,3.72,4.08,290.0
2002-08-17,0.0,3.78,3.94,272.0
2002-08-18,19.59,3.29,4.12,271.0
2002-08-19,0.0,3.47,3.58,267.0
2002-08-20,0.0,3.31,3.38,242.0
2002-08-21,0.0,3.8,4.5,226.0
2002-08-22,4.06,2.31,2.49,218.0
2002-08-23,0.0,3.13,3.29,203.0
2002-08-24,0.0,3.55,4.17,194.0
2002-08-25,0.8,3.1,3.31,184.0
2002-08-26,0.0,3.53,4.29,174.0
2002-08-27,0.0,2.79,2.88,157.0
2002-08-28,0.0,3.19,3.8,146.0
2002-08-29,0.0,3.23,3.88,142.0
2002-08-30,0.0,2.79,3.08,134.0
2002-08-31,0.0,2.87,3.69,122.0
2002-09-01,0.0,3.13,4.46,116.0
2002-09-02,0.0,2.99,3.67,113.0
2002-09-03,0.0,2.83,3.31,108.0
2002-09-04,10.01,2.18,2.69,110.0
2002-09-05,0.0,1.76,1.77,99.0
2002-09-06,0.0,2.58,3.01,86.0
2002-09-07,0.0,2.63,3.1,86.0
2002-09-08,3.51,2.5,3.58,85.0
2002-09-09,0.64,2.98,3.81,85.0
2002-09-10,8.6,2.46,3.56,84.0
2002-09-11,32.6,1.17,1.28,106.0
2002-09-12,3.53,1.56,1.73,170.0
2002-09-13,5.4,1.87,2.7,157.0
2002-09-14,2.53,2.02,2.83,143.0
2002-09-15,6.99,1.66,2.18,153.0
2002-09-16,0.0,1.54,1.65,148.0
2002-09-17,0.0,2.06,2.61,143.0
2002-09-18,0.0,1.99,2.78,133.0
2002-09-19,0.0,2.18,3.62,130.0
2002-09-20,0.54,2.13,2.91,129.0
2002-09-21,2.61,2.03,2.89,128.0
2002-09-22,4.62,1.08,1.33,132.0
2002-09-23,2.98,1.37,1.69,145.0
2002-09-24,0.0,1.78,2.54,136.0
2002-09-25,0.0,1.8,2.88,133.0
2002-09-26,0.0,1.81,2.95,131.0
2002-09-27,8.68,1.4,2.14,129.0
2002-09-28,1.17,1.3,1.58,132.0
2002-09-29,0.0,1.27,1.74,125.0
2002-09-30,3.51,1.25,2.2,121.0
2002-10-01,5.5,1.41,2.47,124.0
2002-10-02,0.0,1.67,2.37,121.0
2002-10-03,0.0,1.15,1.49,112.0
2002-10-04,3.89,1.07,2.26,110.0
2002-10-05,0.78,1.36,2.76,118.0
2002-10-06,0.0,1.13,1.82,101.0
2002-10-07,0.0,1.06,1.58,101.0
2002-10-08,0.0,0.94,1.35,93.0
2002-10-09,0.0,0.85,1.28,85.0
2002-10-10,4.77,0.73,0.98,89.0
2002-10-11,0.0,0.91,1.2,90.0
2002-10-12,0.0,1.04,1.63,87.0
2002-10-13,6.93,0.89,1.66,89.0
2002-10-14,0.71,0.8,1.18,93.0
2002-10-15,0.0,0.73,1.27,85.0
2002-10-16,11.09,0.65,1.12,84.0
2002-10-17,10.53,0.69,1.04,138.0
2002-10-18,1.12,0.68,0.87,176.0
2002-10-19,12.14,0.52,0.66,162.0
2002-10-20,0.42,0.43,0.47,176.0
2002-10-21,0.0,0.55,0.64,184.0
2002-10-22,0.0,0.55,0.72,186.0
2002-10-23,2.0,0.49,0.62,191.0
2002-10-24,1.67,0.56,0.78,200.0
2002-10-25,0.02,0.55,0.73,209.0
2002-10-26,7.2,0.47,0.6,219.0
2002-10-27,4.01,0.3,0.38,247.0
2002-10-28,0.0,0.5,0.66,267.0
2002-10-29,0.0,0.45,0.64,258.0
2002-10-30,0.0,0.4,0.7,254.0
2002-10-31,0.0,0.34,0.77,257.0
2002-11-01,2.19,0.38,0.61,258.0
2002-11-02,1.8,0.31,0.48,255.0
2002-11-03,0.0,0.26,0.6,250.0
2002-11-04,0.0,0.21,0.63,249.0
2002-11-05,1.19,0.28,0.65,252.0
2002-11-06,7.38,0.38,0.47,259.0
2002-11-07,0.05,0.25,0.5,258.0
2002-11-08,0.0,0.13,0.86,255.0
2002-11-09,0.0,0.24,0.65,258.0
2002-11-10,0.0,0.21,1.2,256.0
2002-11-11,3.67,0.38,1.59,278.0
2002-11-12,4.31,0.41,0.63,316.0
2002-11-13,3.45,0.26,0.37,336.0
2002-11-14,0.07,0.29,0.64,358.0
2002-11-15,0.46,0.19,0.74,377.0
2002-11-16,0.0,0.14,0.5,377.0
2002-11-17,15.22,0.22,0.42,385.0
2002-11-18,12.17,0.18,0.24,426.0
2002-11-19,1.0,0.09,0.48,460.0
2002-11-20,0.01,0.06,0.6,478.0
2002-11-21,3.11,0.23,0.57,481.0
2002-11-22,16.48,0.31,0.46,501.0
2002-11-23,5.81,0.22,0.32,698.0
2002-11-24,0.0,0.25,0.34,778.0
2002-11-25,0.0,0.22,0.36,846.0
2002-11-26,0.0,0.04,0.47,895.0
2002-11-27,0.0,0.16,0.3,926.0
2002-11-28,0.0,0.07,0.3,924.0
2002-11-29,2.24,0.03,0.45,930.0
2002-11-30,3.48,0.07,0.57,943.0
2002-12-01,7.48,0.11,0.51,948.0
2002-12-02,0.0,0.07,0.29,944.0
2002-12-03,0.0,0.03,0.27,926.0
2002-12-04,0.0,0.04,0.23,914.0
2002-12-05,0.0,-0.04,0.46,882.0
2002-12-06,0.0,-0.03,0.42,847.0
2002-12-07,0.35,-0.03,0.49,825.0
2002-12-08,0.28,-0.02,0.44,801.0
2002-12-09,0.0,-0.03,0.39,770.0
2002-12-10,0.0,-0.06,0.5,747.0
2002-12-11,0.0,-0.01,0.44,718.0
2002-12-12,0.0,-0.04,0.49,692.0
2002-12-13,0.96,-0.01,0.49,672.0
2002-12-14,8.68,0.15,0.47,658.0
2002-12-15,1.81,0.18,0.34,682.0
2002-12-16,0.0,0.16,0.27,687.0
2002-12-17,0.0,0.03,0.28,663.0
2002-12-18,0.0,-0.07,0.51,655.0
2002-12-19,0.0,-0.09,0.65,643.0
2002-12-20,16.37,0.0,0.79,640.0
2002-12-21,2.59,0.21,0.4,667.0
2002-12-22,0.0,0.24,0.36,666.0
2002-12-23,0.0,0.21,0.34,659.0
2002-12-24,0.03,0.1,0.3,655.0
2002-12-25,0.0,-0.03,0.4,651.0
2002-12-26,0.0,0.07,0.33,645.0
2002-12-27,0.0,0.03,0.33,637.0
2002-12-28,0.0,-0.04,0.46,631.0
2002-12-29,0.0,-0.02,0.45,625.0
2002-12-30,0.0,0.03,0.29,619.0
2002-12-31,7.13,0.0,0.78,616.0
2003-01-01,1.68,-0.01,0.55,612.0
2003-01-02,0.0,0.06,0.3,621.0
2003-01-03,0.0,-0.02,0.42,597.0
2003-01-04,0.0,0.05,0.35,572.0
2003-01-05,0.0,0.06,0.4,560.0
2003-01-06,0.0,0.12,0.34,543.0
2003-01-07,0.0,0.1,0.34,526.0
2003-01-08,0.25,0.02,0.36,504.0
2003-01-09,0.0,0.04,0.28,491.0
2003-01-10,0.0,0.01,0.33,478.0
2003-01-11,0.0,0.06,0.22,463.0
2003-01-12,0.0,0.04,0.32,454.0
2003-01-13,2.71,0.09,0.31,439.0
2003-01-14,0.0,0.07,0.24,424.0
2003-01-15,0.0,0.04,0.24,417.0
2003-01-16,0.0,0.06,0.25,408.0
2003-01-17,0.03,0.05,0.26,400.0
2003-01-18,0.0,0.03,0.32,391.0
2003-01-19,2.55,0.05,0.49,379.0
2003-01-20,0.61,0.06,0.35,367.0
2003-01-21,0.0,0.1,0.2,360.0
2003-01-22,0.0,0.09,0.17,350.0
2003-01-23,0.0,0.1,0.28,334.0
2003-01-24,0.0,0.09,0.26,324.0
2003-01-25,0.0,0.07,0.38,314.0
2003-01-26,5.66,0.13,0.55,304.0
2003-01-27,0.76,0.14,0.33,293.0
2003-01-28,0.0,0.09,0.3,296.0
2003-01-29,0.0,0.09,0.58,298.0
2003-01-30,0.0,0.1,0.57,288.0
2003-01-31,0.0,0.1,0.84,278.0
2003-02-01,3.72,0.14,1.03,266.0
2003-02-02,27.52,0.3,0.55,291.0
2003-02-03,1.88,0.33,0.47,329.0
2003-02-04,14.14,0.21,0.63,358.0
2003-02-05,0.11,0.22,0.43,375.0
2003-02-06,0.0,0.18,0.33,372.0
2003-02-07,0.0,0.18,0.47,365.0
2003-02-08,0.0,0.2,0.67,351.0
2003-02-09,0.0,0.23,0.78,337.0
2003-02-10,0.0,0.24,0.78,323.0
2003-02-11,0.01,0.21,0.42,310.0
2003-02-12,1.14,0.19,0.46,301.0
2003-02-13,0.0,0.15,0.2,293.0
2003-02-14,0.0,0.13,0.18,286.0
2003-02-15,0.0,0.14,0.18,279.0
2003-02-16,0.0,0.18,0.3,273.0
2003-02-17,0.0,0.27,0.6,277.0
2003-02-18,0.0,0.39,0.95,274.0
2003-02-19,2.83,0.4,0.84,269.0
2003-02-20,0.0,0.54,0.8,275.0
2003-02-21,0.35,0.52,0.73,271.0
2003-02-22,6.04,0.33,0.37,266.0
2003-02-23,8.98,0.37,0.4,281.0
2003-02-24,0.0,0.42,0.5,297.0
2003-02-25,0.0,0.3,0.31,293.0
2003-02-26,0.0,0.32,0.46,288.0
2003-02-27,0.0,0.47,0.82,281.0
2003-02-28,0.0,0.6,1.13,275.0
2003-03-01,0.0,0.73,1.36,269.0
2003-03-02,8.04,0.61,1.01,264.0
2003-03-03,0.0,0.49,0.65,269.0
2003-03-04,1.08,0.41,0.6,261.0
2003-03-05,5.5,0.5,0.74,264.0
2003-03-06,0.0,0.52,0.58,264.0
2003-03-07,0.0,0.66,0.96,261.0
2003-03-08,3.62,0.74,1.2,266.0
2003-03-09,3.11,0.69,1.02,264.0
2003-03-10,0.0,0.5,0.62,266.0
2003-03-11,0.36,0.8,1.05,271.0
2003-03-12,0.18,0.99,1.28,266.0
2003-03-13,0.0,0.63,0.71,261.0
2003-03-14,0.0,0.6,0.67,261.0
2003-03-15,0.0,1.0,1.36,269.0
2003-03-16,3.48,0.81,1.29,266.0
2003-03-17,1.1,0.97,1.08,266.0
2003-03-18,0.0,0.81,0.77,264.0
2003-03-19,0.0,1.17,1.37,261.0
2003-03-20,7.35,1.18,2.18,273.0
2003-03-21,8.21,1.2,1.52,290.0
2003-03-22,0.0,1.26,1.22,295.0
2003-03-23,0.08,1.28,1.26,284.0
2003-03-24,0.0,1.44,1.46,273.0
2003-03-25,0.0,1.13,1.04,266.0
2003-03-26,5.54,0.83,0.79,261.0
2003-03-27,3.35,1.08,1.06,271.0
2003-03-28,0.0,1.78,1.89,315.0
2003-03-29,2.7,1.78,2.12,376.0
2003-03-30,9.9,1.05,0.98,457.0
2003-03-31,2.27,0.71,0.59,557.0
2003-04-01,0.0,1.28,1.16,692.0
2003-04-02,0.0,1.92,1.95,826.0
2003-04-03,0.0,1.44,1.32,921.0
2003-04-04,0.0,1.31,1.18,996.0
2003-04-05,3.64,1.0,0.98,1050.0
2003-04-06,0.83,1.42,1.21,1060.0
2003-04-07,0.0,1.63,1.46,1060.0
2003-04-08,0.0,2.25,2.18,1020.0
2003-04-09,0.0,2.65,2.61,977.0
2003-04-10,0.0,3.11,3.28,930.0
2003-04-11,0.0,3.33,3.44,1020.0
2003-04-12,0.0,3.2,3.22,1180.0
2003-04-13,0.0,1.75,1.46,1360.0
2003-04-14,0.0,2.82,2.64,1470.0
2003-04-15,2.92,2.38,2.44,1640.0
2003-04-16,0.0,1.72,1.38,1880.0
2003-04-17,0.0,2.0,1.7,2000.0
2003-04-18,0.0,3.03,2.96,2160.0
2003-04-19,0.0,3.61,3.52,2330.0
2003-04-20,0.0,2.85,2.52,2560.0
2003-04-21,0.0,4.13,4.21,2920.0
2003-04-22,4.54,2.69,2.63,3670.0
2003-04-23,8.24,1.42,1.18,5030.0
2003-04-24,5.56,0.87,0.69,6380.0
2003-04-25,2.43,1.87,1.54,7070.0
2003-04-26,5.78,2.61,2.56,7360.0
2003-04-27,1.07,2.23,1.84,7690.0
2003-04-28,2.66,2.84,2.72,7730.0
2003-04-29,0.0,3.33,2.94,7670.0
2003-04-30,0.0,3.11,2.72,7610.0
2003-05-01,11.54,1.94,1.7,7480.0
2003-05-02,3.92,1.81,1.53,7440.0
2003-05-03,0.0,3.6,3.17,7260.0
2003-05-04,0.0,4.52,4.43,7010.0
2003-05-05,0.0,4.67,4.67,6770.0
2003-05-06,15.23,3.03,2.99,6530.0
2003-05-07,4.92,1.82,1.54,6800.0
2003-05-08,0.0,4.11,3.82,6680.0
2003-05-09,1.6,3.12,2.71,6450.0
2003-05-10,4.6,2.11,1.77,6230.0
2003-05-11,3.61,3.44,3.26,6040.0
2003-05-12,7.26,1.37,1.07,5820.0
2003-05-13,4.48,1.93,1.56,5610.0
2003-05-14,1.24,2.94,2.39,5410.0
2003-05-15,0.0,4.6,4.1,5170.0
2003-05-16,0.0,5.37,5.25,4870.0
2003-05-17,0.0,5.98,6.45,4570.0
2003-05-18,0.0,6.39,7.11,4260.0
2003-05-19,0.0,6.47,7.18,3980.0
2003-05-20,0.0,6.53,7.22,3740.0
2003-05-21,0.0,4.77,4.49,3480.0
2003-05-22,0.0,4.7,4.37,3250.0
2003-05-23,0.0,3.02,2.45,3050.0
2003-05-24,0.76,4.55,4.38,2840.0
2003-05-25,0.0,3.86,3.37,2670.0
2003-05-26,0.0,4.99,4.92,2490.0
2003-05-27,0.0,5.08,5.08,2340.0
2003-05-28,6.83,4.34,5.03,2210.0
2003-05-29,4.96,2.43,2.14,2130.0
2003-05-30,6.02,2.81,2.53,2060.0
2003-05-31,4.12,3.01,2.67,2060.0
2003-06-01,8.44,2.52,2.23,2010.0
2003-06-02,0.92,3.75,3.23,2010.0
2003-06-03,0.0,4.44,4.06,1970.0
2003-06-04,0.0,5.54,5.73,1900.0
2003-06-05,15.78,3.96,4.12,1830.0
2003-06-06,9.81,4.32,4.23,1920.0
2003-06-07,0.0,5.32,5.32,1970.0
2003-06-08,0.0,5.14,5.0,1960.0
2003-06-09,3.47,1.87,1.65,1960.0
2003-06-10,0.97,3.81,3.33,1920.0
2003-06-11,9.92,2.9,2.72,1890.0
2003-06-12,0.0,4.31,3.94,1860.0
2003-06-13,1.2,4.64,4.84,1800.0
2003-06-14,9.49,1.95,1.73,1770.0
2003-06-15,3.01,2.29,2.02,1760.0
2003-06-16,0.0,5.11,5.41,1720.0
2003-06-17,0.0,5.38,5.66,1670.0
2003-06-18,0.0,5.43,5.53,1610.0
2003-06-19,3.3,3.96,3.95,1550.0
2003-06-20,0.0,5.12,5.19,1470.0
2003-06-21,0.0,5.57,6.27,1390.0
2003-06-22,0.0,5.76,6.48,1310.0
