time,prcp(mm/h),pet(mm/h),flow(m^3/s)
2003-03-11 03:00:00,0.0238,0.0379,152.8342206144
2003-03-11 12:00:00,0.5632,1.3231,140.50279553315556
2003-03-11 21:00:00,0.1575,0.0502,142.81346411377777
2003-03-12 06:00:00,0.0448,0.3203,141.82317755822223
2003-03-12 15:00:00,0.2425,2.9894,132.41545550097777
2003-03-13 00:00:00,0.0004,5.7273,123.99801999928889
2003-03-13 09:00:00,9.2439,1.1864,122.91342045244446
2003-03-13 18:00:00,7.2621,0.7829,152.9285336056889
2003-03-14 03:00:00,8.5753,0.1943,302.2731731013334
2003-03-14 12:00:00,0.1747,6.3066,442.0921993006223
2003-03-14 21:00:00,8.4819,1.0141,351.08015182720004
2003-03-15 06:00:00,3.5904,0.1044,491.1349605047111
2003-03-15 15:00:00,2.1648,1.393,467.3209274108445
2003-03-16 00:00:00,1.5625,0.1398,411.2046909779555
2003-03-16 09:00:00,0.5526,0.6251,345.89293671822224
2003-03-16 18:00:00,0.7738,0.7173,296.14282793244445
2003-03-17 03:00:00,0.051,0.0008,260.6575606963556
2003-03-17 12:00:00,0.4392,4.8909,229.36922216071116
2003-03-17 21:00:00,0.0,0.2126,205.6259236632889
2003-03-18 06:00:00,0.0009,0.0085,186.00881912284444
2003-03-18 15:00:00,0.0,5.1255,170.9894734958222
2003-03-19 00:00:00,0.0,0.0084,158.16290521031112
2003-03-19 09:00:00,0.9646,1.0776,148.5429789226667
2003-03-19 18:00:00,3.1377,0.3004,158.89383103982223
2003-03-20 03:00:00,2.9287,0.097,202.30139042631112
2003-03-20 12:00:00,0.7044,2.5553,256.2955842611556
2003-03-20 21:00:00,0.3846,0.2542,239.83796536995555
2003-03-21 06:00:00,1.1771,0.3255,217.1556883185778
2003-03-21 15:00:00,1.6317,0.3934,202.4428599132445
2003-03-22 00:00:00,2.9429,0.1496,213.24169859200003
2003-03-22 09:00:00,5.5751,0.4549,238.68263107964447
2003-03-22 18:00:00,0.6542,0.3354,538.5272443612445
2003-03-23 03:00:00,0.039,0.0115,438.5554616862223
2003-03-23 12:00:00,0.0001,5.3359,344.71402418008887
2003-03-23 21:00:00,0.0,1.5099,291.1913953016889
2003-03-24 06:00:00,0.0023,0.1339,254.48005903182215
2003-03-24 15:00:00,0.0009,5.188,225.9503757854222
2003-03-25 00:00:00,0.0407,0.4637,203.50388121226663
2003-03-25 09:00:00,1.9756,0.2816,195.25149344533327
2003-03-25 18:00:00,11.4281,0.147,321.60733852088885
2003-03-26 03:00:00,3.5973,0.2298,707.3475187633778
2003-03-26 12:00:00,2.0647,1.4042,587.5700055653334
2003-03-26 21:00:00,0.0191,0.0672,460.9547997637334
2003-03-27 06:00:00,0.0001,0.0715,378.1951400572444
2003-03-27 15:00:00,0.0,7.1477,324.6725111788444
2003-03-28 00:00:00,0.0004,0.7251,286.35785391004447
2003-03-28 09:00:00,0.0,2.2606,256.2248495176889
2003-03-28 18:00:00,0.0,3.7017,231.63273409866667
2003-03-29 03:00:00,0.0009,1.1227,211.1432343888
2003-03-29 12:00:00,0.0,5.758,194.00184616373332
2003-03-29 21:00:00,0.0,0.4142,179.2890177584
2003-03-30 06:00:00,0.0,0.1692,168.82027454915556
2003-03-30 15:00:00,0.0,6.4703,158.65804841457776
2003-03-31 00:00:00,0.0,0.001,149.98125218684447
2003-03-31 09:00:00,0.0005,2.7266,142.95493360071112
2003-03-31 18:00:00,1.9778,0.3401,137.17826214915556
2003-04-01 03:00:00,0.1618,0.0266,145.40707166826667
2003-04-01 12:00:00,1.3916,1.4843,136.30586683271113
2003-04-01 21:00:00,2.997,0.1685,133.80657226951112
2003-04-02 06:00:00,3.1823,0.2189,137.39046637955556
2003-04-02 15:00:00,1.8192,1.2808,137.0132144144
2003-04-03 00:00:00,1.154,0.0279,146.04368435946668
2003-04-03 09:00:00,1.4014,1.0099,151.32521245973334
2003-04-03 18:00:00,2.9965,0.4463,165.28353693475557
2003-04-04 03:00:00,3.3835,0.0068,230.83107367271109
2003-04-04 12:00:00,0.8986,2.2296,230.6896041857778
2003-04-04 21:00:00,0.1056,0.0403,233.23605524462224
2003-04-05 06:00:00,0.019,0.0072,221.18756913724445
2003-04-05 15:00:00,1.2356,1.906,200.2029260760889
2003-04-06 00:00:00,6.4911,0.0993,216.7784362064
2003-04-06 09:00:00,2.2814,0.2893,272.9418292819556
2003-04-06 18:00:00,0.2972,0.4515,316.65590589013334
2003-04-07 03:00:00,0.0284,0.1279,294.25656781262217
2003-04-07 12:00:00,0.0004,3.5782,260.35104347466665
2003-04-07 21:00:00,0.0,0.0229,247.8309922638222
2003-04-08 06:00:00,0.0,0.0432,244.15278516248887
2003-04-08 15:00:00,0.0,3.3867,227.03497533226667
2003-04-09 00:00:00,1.3101,0.1141,242.73809014613332
2003-04-09 09:00:00,0.0011,0.3879,230.45382156053333
2003-04-09 18:00:00,1.0682,0.5585,216.58981022382216
2003-04-10 03:00:00,0.4068,0.0014,224.20558515253333
2003-04-10 12:00:00,2.1527,0.9352,227.64800977564445
2003-04-10 21:00:00,0.0247,0.4302,252.9710510241778
2003-04-11 06:00:00,0.4012,0.2154,241.0168779080889
2003-04-11 15:00:00,2.2893,1.9314,218.05166173582225
2003-04-12 00:00:00,1.0031,0.0724,215.0336457205333
2003-04-12 09:00:00,4.9445,0.4581,235.02800222613337
2003-04-12 18:00:00,1.1781,0.6995,262.14299045617776
2003-04-13 03:00:00,0.6262,0.1975,262.52024242133336
2003-04-13 12:00:00,3.1935,1.8861,243.13892050613333
2003-04-13 21:00:00,1.8297,0.0831,236.46627549031112
2003-04-14 06:00:00,0.0921,0.0893,225.38449769066665
2003-04-14 15:00:00,0.2082,4.9994,209.11550478204447
2003-04-15 00:00:00,0.1927,0.1038,196.66618846168893
2003-04-15 09:00:00,0.4526,1.6497,184.14613739786665
2003-04-15 18:00:00,2.2055,0.4932,174.05464615377775
2003-04-16 03:00:00,1.2805,0.0303,165.99088436942225
2003-04-16 12:00:00,0.4538,3.0251,161.13376472995554
2003-04-16 21:00:00,0.8597,0.0351,158.70520491022222
2003-04-17 06:00:00,0.9209,0.0873,162.97286835413334
2003-04-17 15:00:00,0.1368,4.3353,161.03945173866666
2003-04-18 00:00:00,0.19,0.0444,156.04086261226666
2003-04-18 09:00:00,0.0048,3.2132,150.5235520337778
2003-04-18 18:00:00,0.0,3.5614,142.7663074711111
2003-04-19 03:00:00,0.0,0.0002,136.65954069706666
2003-04-19 12:00:00,0.0,6.4834,131.59021668017778
2003-04-19 21:00:00,0.0,0.2783,124.84683706791112
2003-04-20 06:00:00,0.0001,0.0156,121.3808341969778
2003-04-20 15:00:00,0.8438,2.6181,117.72620534346667
2003-04-21 00:00:00,0.9428,0.0635,114.89681531075556
2003-04-21 09:00:00,3.0205,0.4906,112.89266395182224
2003-04-21 18:00:00,0.2001,1.4939,108.7900483896889
2003-04-22 03:00:00,0.0013,0.095,104.68743282755554
2003-04-22 12:00:00,0.0011,5.739,101.1978517088
2003-04-22 21:00:00,0.0094,0.2364,97.00092300835554
2003-04-23 06:00:00,1.3862,0.6233,95.42118025724444
2003-04-23 15:00:00,6.1958,0.8097,106.95094491253332
2003-04-24 00:00:00,3.962,0.1399,328.3507182801778
2003-04-24 09:00:00,1.3394,1.04,302.5089555795556
2003-04-24 18:00:00,1.2953,0.8882,275.8419540581333
2003-04-25 03:00:00,4.7833,0.3273,255.918332296
2003-04-25 12:00:00,2.3578,1.8834,272.5645771697777
2003-04-25 21:00:00,2.5649,0.1288,301.3300430414223
2003-04-26 06:00:00,3.8833,0.2165,304.63099803057776
2003-04-26 15:00:00,0.9065,2.7308,310.2897782430222
2003-04-27 00:00:00,0.0008,0.0064,297.0859578453334
2003-04-27 09:00:00,0.0,2.754,265.1374282236444
2003-04-27 18:00:00,2.5751,0.4151,237.3150925589333
2003-04-28 03:00:00,0.0335,0.0928,235.3580976956445
2003-04-28 12:00:00,1.0084,5.1363,227.9073705016889
2003-04-28 21:00:00,0.8484,0.0222,216.4011842412445
2003-04-29 06:00:00,1.7099,0.2652,214.89217623360005
2003-04-29 15:00:00,2.5973,1.1973,229.8879436128
2003-04-30 00:00:00,0.5633,0.0696,242.9974510192
2003-04-30 09:00:00,0.7119,1.6279,235.73534980782225
2003-04-30 18:00:00,0.7891,1.0937,217.9809269923556
2003-05-01 03:00:00,0.0,0.0164,208.0309052352
2003-05-01 12:00:00,0.1155,6.723,195.2750716931556
2003-05-01 21:00:00,0.0246,0.5894,184.3819198760889
2003-05-02 06:00:00,0.0,0.1243,180.3736173052445
2003-05-02 15:00:00,0.2049,3.6052,171.60250808622223
2003-05-03 00:00:00,0.7349,0.0414,167.45273588142223
2003-05-03 09:00:00,1.2921,0.5156,164.1753591400889
2003-05-03 18:00:00,1.0296,0.817,161.69964282471113
2003-05-04 03:00:00,7.3681,0.2326,178.0393704768
2003-05-04 12:00:00,1.5579,1.5171,281.7365167488
2003-05-04 21:00:00,0.0,0.2968,279.3315351768889
2003-05-05 06:00:00,0.0004,0.0511,251.4148863738667
2003-05-05 15:00:00,0.0,6.5092,224.8893544864
2003-05-06 00:00:00,0.0,0.0013,204.4941676208
2003-05-06 09:00:00,0.0417,2.4261,189.35693075466668
2003-05-06 18:00:00,0.0383,1.7204,174.66768059715557
2003-05-07 03:00:00,0.0152,0.0935,163.82168542275554
2003-05-07 12:00:00,0.0,6.7917,154.10744614382222
2003-05-07 21:00:00,0.6404,0.477,144.74688058222225
2003-05-08 06:00:00,1.0175,0.1121,140.4556390375111
2003-05-08 15:00:00,1.7227,1.7178,132.81628571395555
2003-05-09 00:00:00,0.004,0.067,130.151943416
2003-05-09 09:00:00,0.008,3.1693,123.07846833422222
2003-05-09 18:00:00,0.0849,2.4713,117.18390564355556
2003-05-10 03:00:00,0.0,0.0019,113.03413343875556
2003-05-10 12:00:00,0.5817,5.9594,109.49739597137778
2003-05-10 21:00:00,0.017,0.0284,104.6402763319111
2003-05-11 06:00:00,0.0003,0.0514,103.1784246728889
2003-05-11 15:00:00,0.733,2.2051,100.84417799146668
2003-05-12 00:00:00,0.06,0.0004,97.49606635964444
2003-05-12 09:00:00,0.0011,2.4111,96.24641907804448
2003-05-12 18:00:00,0.0,3.1129,92.92188569404446
2003-05-13 03:00:00,0.0,0.0288,94.28942421475556
2003-05-13 12:00:00,0.0063,7.0674,94.43089370168887
2003-05-13 21:00:00,0.0,0.2083,93.01619868533334
2003-05-14 06:00:00,0.0274,0.3405,99.19370034986667
2003-05-14 15:00:00,0.0,6.1634,95.56264974417778
2003-05-15 00:00:00,0.0064,0.0836,93.25198116355556
2003-05-15 09:00:00,0.0736,2.3093,91.95517738631112
2003-05-15 18:00:00,0.0,3.5861,86.93301001208889
2003-05-16 03:00:00,0.0001,0.1214,83.49058553600001
2003-05-16 12:00:00,0.0,7.3484,81.20349520319999
2003-05-16 21:00:00,0.0006,1.2545,77.52528810186666
2003-05-17 06:00:00,0.0001,1.1849,75.73334097333333
2003-05-17 15:00:00,0.0,9.074,73.44625064053334
2003-05-18 00:00:00,0.0,1.5746,70.78190834257778
2003-05-18 09:00:00,0.0,5.0819,69.57941755662222
2003-05-18 18:00:00,0.0,6.0003,66.82076226737779
2003-05-19 03:00:00,0.0,1.2603,65.4768019944889
2003-05-19 12:00:00,0.0,8.6403,64.20357646506666
2003-05-19 21:00:00,0.0,0.7994,62.19942510613333
2003-05-20 06:00:00,0.0,0.0038,62.364472840888894
2003-05-20 15:00:00,0.0,7.4678,61.515655919288896
2003-05-21 00:00:00,0.0009,0.3785,59.93591302115556
2003-05-21 09:00:00,0.0009,3.9688,61.49207767146667
2003-05-21 18:00:00,0.0,3.0431,60.36032162897778
2003-05-22 03:00:00,0.0094,0.0101,62.22300335395556
2003-05-22 12:00:00,0.0004,7.2133,62.90677268782222
2003-05-22 21:00:00,0.0,1.1107,60.26600863768888
2003-05-23 06:00:00,0.0,0.0099,62.71814670524444
2003-05-23 15:00:00,0.0334,6.2956,61.09124731146666
2003-05-24 00:00:00,0.0487,0.0404,60.57252585937778
2003-05-24 09:00:00,0.0258,2.19,60.92619957671111
2003-05-24 18:00:00,0.0192,3.1279,57.64882283537778
2003-05-25 03:00:00,0.3008,0.4552,56.61137978417777
2003-05-25 12:00:00,0.3012,2.3919,56.58780153635555
2003-05-25 21:00:00,0.0012,0.4706,54.748697912177775
2003-05-26 06:00:00,0.0,0.0092,53.593363621866665
2003-05-26 15:00:00,0.0,7.6391,51.612790657777786
2003-05-27 00:00:00,0.0,0.0904,49.18423083804444
2003-05-27 09:00:00,0.0,4.1459,48.94844835982222
2003-05-27 18:00:00,0.0,4.1645,47.36870546168889
2003-05-28 03:00:00,0.0016,0.0119,46.61420153137778
2003-05-28 12:00:00,0.0009,7.2109,46.92071875306666
2003-05-28 21:00:00,0.0,1.2751,45.29381950631111
2003-05-29 06:00:00,0.0004,0.2543,45.3881324976
2003-05-29 15:00:00,0.3091,5.1446,45.10519337671112
2003-05-30 00:00:00,4.645,0.0727,44.02059397688889
2003-05-30 09:00:00,0.1193,0.688,46.0247451888
2003-05-30 18:00:00,0.0,2.7915,43.64334186471112
2003-05-31 03:00:00,0.0012,0.0023,42.55874231786667
2003-05-31 12:00:00,0.0,7.7804,41.96928612231111
2003-05-31 21:00:00,0.0,0.9742,40.10660425031111
2003-06-01 06:00:00,0.0,0.031,39.25778732871111
2003-06-01 15:00:00,0.0009,8.9497,38.7390657296
2003-06-02 00:00:00,0.0004,0.5247,37.46584020017778
2003-06-02 09:00:00,0.0001,4.9564,37.418683704533336
2003-06-02 18:00:00,0.0,7.6505,36.92354050026667
2003-06-03 03:00:00,0.0,1.9907,35.79178445777778
2003-06-03 12:00:00,0.0,11.3931,35.862519201244446
2003-06-03 21:00:00,0.0,5.2085,34.87223264568889
2003-06-04 06:00:00,0.0,2.6206,34.47140243271112
2003-06-04 15:00:00,0.0,11.757,34.51855892835555
2003-06-05 00:00:00,0.0,1.1235,33.05670741635556
2003-06-05 09:00:00,0.0004,4.5427,33.05670741635556
2003-06-05 18:00:00,0.0015,4.8516,32.8916596816
2003-06-06 03:00:00,0.0043,0.0017,31.594855904355555
2003-06-06 12:00:00,0.0053,7.745,31.854216630400003
2003-06-06 21:00:00,0.0029,1.3833,31.453386270400003
2003-06-07 06:00:00,0.0135,0.0516,30.628147596622224
2003-06-07 15:00:00,0.0048,6.7769,31.12329080088889
2003-06-08 00:00:00,0.0013,0.0011,30.03869125404444
2003-06-08 09:00:00,0.0004,5.063,29.94437826275556
2003-06-08 18:00:00,0.0,7.8555,29.87364351928889
2003-06-09 03:00:00,0.0,1.5468,28.55326149422222
2003-06-09 12:00:00,0.0,11.1679,28.71830922897778
2003-06-09 21:00:00,0.0,2.277,27.98266780871111
2003-06-10 06:00:00,0.0,0.0404,27.388495875377775
2003-06-10 15:00:00,0.0,9.4243,27.65493013457778
2003-06-11 00:00:00,0.0003,0.1645,26.98059212924444
2003-06-11 09:00:00,0.0009,6.0748,26.718873607822225
2003-06-11 18:00:00,0.0,4.1284,26.787250555911104
2003-06-12 03:00:00,0.0214,0.0358,26.105839164444447
2003-06-12 12:00:00,0.003,6.2625,26.20486774648889
2003-06-12 21:00:00,0.0002,0.364,26.155353455466667
2003-06-13 06:00:00,0.1342,0.5121,25.999736902222224
2003-06-13 15:00:00,0.0023,5.2041,26.27560248995556
2003-06-14 00:00:00,0.0,0.0137,26.22373040355556
2003-06-14 09:00:00,0.0,5.7266,25.81111091964444
2003-06-14 18:00:00,0.0,4.2614,25.48337324551111
2003-06-15 03:00:00,0.0004,0.0128,24.596831009777784
2003-06-15 12:00:00,0.0004,9.1282,24.77131007306666
2003-06-15 21:00:00,0.0,1.8899,24.386984574755555
2003-06-16 06:00:00,0.0,0.4116,23.929566537600003
2003-06-16 15:00:00,0.0,9.6443,24.1158347248
2003-06-17 00:00:00,0.0,0.161,23.285880313244444
2003-06-17 09:00:00,0.0018,5.255,23.09018079751111
2003-06-17 18:00:00,0.0003,3.8574,23.394340223822223
2003-06-18 03:00:00,0.0009,0.0015,22.67520366524444
2003-06-18 12:00:00,0.0,7.758,22.703497503822224
2003-06-18 21:00:00,0.0,1.8032,22.701139708444444
2003-06-19 06:00:00,0.0006,0.4526,22.0951786512
2003-06-19 15:00:00,0.0,8.1804,22.44413677777778
2003-06-20 00:00:00,0.0,0.2218,22.000865659911117
2003-06-20 09:00:00,0.0026,5.3423,21.802808348800003
2003-06-20 18:00:00,0.0003,4.1121,21.800450553422227
2003-06-21 03:00:00,0.0011,0.1625,21.28880248746667
2003-06-21 12:00:00,0.0004,9.1667,21.3760419456
2003-06-21 21:00:00,0.0,1.8233,21.09546076711111
2003-06-22 06:00:00,0.0,0.6413,20.61210668675556
2003-06-22 15:00:00,0.0,10.5481,20.76772309297778
2003-06-23 00:00:00,0.0,1.4156,20.310305055822223
2003-06-23 09:00:00,0.0,5.2174,20.10281641617778
2003-06-23 18:00:00,0.0,7.0264,20.15940424035556
2003-06-24 03:00:00,0.0,1.1765,19.59116849724445
2003-06-24 12:00:00,0.0,11.2709,19.67840795537778
2003-06-24 21:00:00,0.0,4.5006,19.485066382044447
2003-06-25 06:00:00,0.0,2.0614,18.91447269653333
2003-06-25 15:00:00,0.0,13.5079,19.112530007644448
2003-06-26 00:00:00,0.0,3.7165,18.659827561244445
2003-06-26 09:00:00,0.0,6.5815,18.2660707344
2003-06-26 18:00:00,0.0,10.1849,18.41932934524445
2003-06-27 03:00:00,0.0,3.0601,17.89589215537778
2003-06-27 12:00:00,0.0004,13.0467,17.68368792497778
2003-06-27 21:00:00,0.0,5.0806,17.598806262222222
2003-06-28 06:00:00,0.0,1.8608,17.082442605511112
2003-06-28 15:00:00,0.0,11.582,17.24749034026667
2003-06-29 00:00:00,0.0004,0.0687,16.863164841955555
2003-06-29 09:00:00,0.0001,7.0324,16.622666625955556
2003-06-29 18:00:00,0.0323,3.4222,16.94804650471111
2003-06-30 03:00:00,0.025,0.1996,16.7499891936
2003-06-30 12:00:00,0.001,8.5689,16.93389958542222
2003-06-30 21:00:00,0.0,1.4698,16.905605746844447
2003-07-01 06:00:00,0.0005,0.0148,16.516564510755554
2003-07-01 15:00:00,0.0,8.8921,16.707548435733333
2003-07-02 00:00:00,0.0,0.3272,16.44582976728889
2003-07-02 09:00:00,0.0,6.0749,16.205331698311113
2003-07-02 18:00:00,0.0,6.347,16.36566369528889
2003-07-03 03:00:00,0.0004,0.0003,15.915319191288887
2003-07-03 12:00:00,0.0,10.1889,15.92946611057778
2003-07-03 21:00:00,0.0,2.2496,15.83515311928889
2003-07-04 06:00:00,0.0017,0.0284,15.453185416355558
2003-07-04 15:00:00,0.0,10.0121,15.604086231822224
2003-07-05 00:00:00,0.0004,0.1546,15.365945958222222
2003-07-05 09:00:00,0.0002,5.5692,15.11837435608889
2003-07-05 18:00:00,0.0,5.5898,15.290495476977778
2003-07-06 03:00:00,0.0011,0.0096,14.972189131377778
2003-07-06 12:00:00,0.0,8.932,14.995767379199998
2003-07-06 21:00:00,0.0,1.8194,15.054712998755551
2003-07-07 06:00:00,0.0375,0.0305,14.736406653155557
2003-07-07 15:00:00,0.0026,6.3479,14.87787614008889
2003-07-08 00:00:00,0.0198,0.0989,14.960400007466667
2003-07-08 09:00:00,0.0005,6.1531,14.818930520533334
2003-07-08 18:00:00,0.0,5.2713,14.889665264
2003-07-09 03:00:00,0.0107,0.0005,14.535991546666663
2003-07-09 12:00:00,0.0012,9.232,14.524202422755554
2003-07-09 21:00:00,0.0005,2.8886,14.477045927111112
2003-07-10 06:00:00,0.0191,0.0219,14.113940881244446
2003-07-10 15:00:00,0.0034,8.031,14.18231768231111
2003-07-11 00:00:00,0.0071,0.1277,13.951250941866666
2003-07-11 09:00:00,0.0063,5.9551,13.750835835377778
2003-07-11 18:00:00,0.0,6.0475,13.85693795057778
2003-07-12 03:00:00,0.0032,0.0245,13.581072362844443
2003-07-12 12:00:00,0.0046,7.4225,13.5339158672
2003-07-12 21:00:00,0.0551,0.8336,13.56220970577778
2003-07-13 06:00:00,0.03,0.4342,13.425455956622224
2003-07-13 15:00:00,0.0,7.7553,13.54570499111111
2003-07-14 00:00:00,0.0,0.162,13.437245080533334
2003-07-14 09:00:00,0.0,5.0281,13.321711636800002
2003-07-14 18:00:00,0.0,5.5445,13.37829946097778
2003-07-15 03:00:00,0.0021,0.0072,13.156663902044444
2003-07-15 12:00:00,0.0029,7.7447,13.08592915857778
2003-07-15 21:00:00,0.0,0.9096,13.225040703111112
2003-07-16 06:00:00,0.0071,0.0575,13.097718282488888
2003-07-16 15:00:00,0.0,10.2043,13.156663902044444
2003-07-17 00:00:00,0.0,0.2513,12.935028343111112
2003-07-17 09:00:00,0.0004,5.9347,12.760549279822223
2003-07-17 18:00:00,0.0,6.868,12.779411789866666
2003-07-18 03:00:00,0.0004,0.0044,12.538913720888887
2003-07-18 12:00:00,0.0,10.4854,12.4446007296
2003-07-18 21:00:00,0.0,2.3443,12.395086291555558
2003-07-19 06:00:00,0.0004,0.0235,12.138083360888889
2003-07-19 15:00:00,0.0005,10.5462,12.201744718222225
2003-07-20 00:00:00,0.0007,0.1661,12.039054778844443
2003-07-20 09:00:00,0.0,5.8736,11.87400704408889
2003-07-20 18:00:00,0.0,9.1107,11.892869554133334
2003-07-21 03:00:00,0.0004,1.1939,11.65944487128889
2003-07-21 12:00:00,0.0025,10.7973,11.602857194133334
2003-07-21 21:00:00,0.0009,2.7736,11.572205413155556
2003-07-22 06:00:00,0.0,0.0395,11.38357943057778
2003-07-22 15:00:00,0.0073,9.8256,11.426020188444443
2003-07-23 00:00:00,0.0,0.2032,11.296339825422224
2003-07-23 09:00:00,0.0,5.8123,11.091209128177775
2003-07-23 18:00:00,0.0,7.6175,11.159586076266669
2003-07-24 03:00:00,0.0,0.585,10.93087698417778
2003-07-24 12:00:00,0.0094,9.8234,10.893151817066666
2003-07-24 21:00:00,0.0,2.3457,10.827132664355558
2003-07-25 06:00:00,0.0,0.0244,10.666800520355556
2003-07-25 15:00:00,0.0009,9.4,10.79883882577778
2003-07-26 00:00:00,0.0004,0.1182,10.751682330133333
2003-07-26 09:00:00,0.0,5.8725,10.669158462755556
2003-07-26 18:00:00,0.0,6.8504,10.713957016
2003-07-27 03:00:00,0.0,0.0097,10.515899851911112
2003-07-27 12:00:00,0.0,11.5027,10.506468523377778
2003-07-27 21:00:00,0.0,2.5107,10.431018042133331
2003-07-28 06:00:00,0.0009,0.1435,10.270686045155555
2003-07-28 15:00:00,0.0007,12.9346,10.2895485552
2003-07-29 00:00:00,0.0,0.0601,10.091491244088887
2003-07-29 09:00:00,0.0,6.0491,9.9971782528
2003-07-29 18:00:00,0.0,7.4509,9.968884414222224
2003-07-30 03:00:00,0.0,0.0228,9.808552270222222
2003-07-30 12:00:00,0.0012,11.6902,9.827414927288888
2003-07-30 21:00:00,0.0,2.4051,9.79912094168889
2003-07-31 06:00:00,0.0,0.0762,9.66708278328889
2003-07-31 15:00:00,0.0009,10.4346,9.723670607466667
2003-08-01 00:00:00,0.0008,0.7615,9.62935761617778
2003-08-01 09:00:00,0.0343,5.8966,9.572769792
2003-08-01 18:00:00,0.0623,4.5489,9.638788797688887
2003-08-02 03:00:00,0.0062,0.0158,9.61049495911111
2003-08-02 12:00:00,0.9722,3.2171,9.695376621866668
2003-08-02 21:00:00,0.342,0.1569,9.968884414222224
2003-08-03 06:00:00,0.1816,0.0825,10.374430217955556
2003-08-03 15:00:00,0.3369,4.5829,10.6361488864
2003-08-04 00:00:00,0.0015,0.0025,10.647938010311112
2003-08-04 09:00:00,0.0961,2.5847,10.402724203555556
2003-08-04 18:00:00,0.7891,2.2043,10.440449370666668
2003-08-05 03:00:00,5.0499,0.0587,10.280117226666666
2003-08-05 12:00:00,0.1358,3.943,10.18580423537778
2003-08-05 21:00:00,0.004,0.5734,10.204666892444443
2003-08-06 06:00:00,0.0467,0.2921,10.176372906844444
2003-08-06 15:00:00,0.1199,4.3453,10.21409822097778
2003-08-07 00:00:00,0.0,0.0511,10.204666892444443
2003-08-07 09:00:00,0.0117,3.1028,10.138647739733331
2003-08-07 18:00:00,0.0,3.4347,10.129216411200002
2003-08-08 03:00:00,0.0,0.0018,9.92172791857778
2003-08-08 12:00:00,0.0015,6.157,9.874571422933332
2003-08-08 21:00:00,0.004,0.3347,9.761395774577778
2003-08-09 06:00:00,0.0091,0.0289,9.619926287644445
2003-08-09 15:00:00,0.0003,6.4645,9.638788797688887
2003-08-10 00:00:00,0.0015,0.048,9.48788798222222
2003-08-10 09:00:00,0.0023,4.0466,9.412437648
2003-08-10 18:00:00,0.0,3.4247,9.421868976533332
2003-08-11 03:00:00,0.001,0.0075,9.31812465671111
2003-08-11 12:00:00,0.002,6.5347,9.34641849528889
2003-08-11 21:00:00,0.0,0.4302,9.261536832533332
2003-08-12 06:00:00,0.0042,0.0235,9.181370760533332
2003-08-12 15:00:00,0.0,7.9323,9.308693328177776
2003-08-13 00:00:00,0.0,0.009,9.18844429368889
2003-08-13 09:00:00,0.0006,4.8469,9.120067345600004
2003-08-13 18:00:00,0.0,5.3326,9.167223841244445
2003-08-14 03:00:00,0.0,0.5448,9.072910849955557
2003-08-14 12:00:00,0.0034,8.519,9.044617011377778
2003-08-14 21:00:00,0.0086,1.1788,8.959735201600001
2003-08-15 06:00:00,0.0236,0.1532,8.855990881777778
2003-08-15 15:00:00,0.0005,7.497,8.808834386133334
2003-08-16 00:00:00,0.0001,0.0567,8.676796227733334
2003-08-16 09:00:00,0.0001,5.3953,8.648502389155555
2003-08-16 18:00:00,0.0,5.763,8.742815380444444
2003-08-17 03:00:00,0.0004,0.1005,8.648502389155555
2003-08-17 12:00:00,0.0,9.8457,8.639071060622221
2003-08-17 21:00:00,0.0,1.8731,8.554189397866667
2003-08-18 06:00:00,0.0,0.032,8.384425925333334
